order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD00002853,1,credit_card,3,331.84
ORD00002854,1,credit_card,10,679.6
ORD00002855,1,boleto,1,1735.91
ORD00002856,1,credit_card,1,2040.66
ORD00002857,1,voucher,1,1258.65
ORD00002858,1,credit_card,1,1483.49
ORD00002859,1,voucher,1,3322.76
ORD00002860,1,credit_card,1,399.59
ORD00002861,1,credit_card,1,225.21
ORD00002862,1,voucher,1,283.17
ORD00002863,1,credit_card,1,380.51
ORD00002864,1,credit_card,8,912.52
ORD00002865,1,boleto,1,645.49
ORD00002866,1,credit_card,1,1232.62
ORD00002867,1,credit_card,1,302.66
ORD00002868,1,credit_card,3,947.33
ORD00002869,1,credit_card,5,981.0
ORD00002870,1,boleto,1,424.28
ORD00002871,1,boleto,1,1495.21
ORD00002872,1,credit_card,2,791.31
ORD00002873,1,boleto,1,1198.94
ORD00002874,1,voucher,1,1868.49
ORD00002875,1,credit_card,12,123.37
ORD00002876,1,credit_card,2,1979.99
ORD00002877,1,credit_card,2,270.53
ORD00002878,1,boleto,1,1596.01
ORD00002879,1,credit_card,5,2678.74
ORD00002880,1,boleto,1,851.1
ORD00002881,1,debit_card,1,1381.47
ORD00002882,1,credit_card,3,1098.34
ORD00002883,1,credit_card,1,939.67
ORD00002884,1,credit_card,2,1170.48
ORD00002885,1,credit_card,1,864.86
ORD00002886,1,credit_card,1,2239.12
ORD00002887,1,credit_card,2,3736.27
ORD00002888,1,credit_card,1,235.71
ORD00002889,1,voucher,1,1008.09
ORD00002890,1,credit_card,4,2088.29
ORD00002891,1,credit_card,3,695.57
ORD00002892,1,boleto,1,477.16
ORD00002893,1,credit_card,2,526.74
ORD00002894,1,credit_card,1,1152.71
ORD00002895,1,credit_card,2,89.45
ORD00002896,1,boleto,1,1085.47
ORD00002897,1,credit_card,2,1425.47
ORD00002898,1,credit_card,2,1921.21
ORD00002899,1,voucher,1,1198.38
ORD00002900,1,credit_card,1,2028.61
ORD00002901,1,credit_card,6,924.46
ORD00002902,1,credit_card,1,86.01
ORD00002903,1,credit_card,6,225.36
ORD00002904,1,credit_card,1,2173.67
ORD00002905,1,credit_card,4,493.22
ORD00002906,1,boleto,1,946.13
ORD00002907,1,boleto,1,59.71
ORD00002908,1,credit_card,1,853.32
ORD00002909,1,credit_card,1,259.48
ORD00002910,1,boleto,1,471.07
ORD00002911,1,credit_card,8,439.13
ORD00002912,1,credit_card,1,696.13
ORD00002913,1,credit_card,1,318.56
ORD00002914,1,credit_card,6,713.83
ORD00002915,1,credit_card,1,421.91
ORD00002916,1,credit_card,1,666.36
ORD00002917,1,credit_card,8,64.54
ORD00002918,1,boleto,1,73.26
ORD00002919,1,credit_card,10,1048.54
ORD00002920,1,credit_card,1,1037.67
ORD00002921,1,credit_card,4,965.98
ORD00002922,1,credit_card,10,967.46
ORD00002923,1,credit_card,1,192.45
ORD00002924,1,credit_card,1,1998.39
ORD00002925,1,credit_card,2,231.34
ORD00002926,1,credit_card,1,1138.76
ORD00002927,1,credit_card,1,936.12
ORD00002928,1,credit_card,5,1657.45
ORD00002929,1,credit_card,6,484.1
ORD00002930,1,boleto,1,333.26
ORD00002931,1,boleto,1,687.03
ORD00002932,1,credit_card,8,1888.73
ORD00002933,1,credit_card,1,2188.43
ORD00002934,1,credit_card,8,36.85
ORD00002935,1,credit_card,1,653.97
ORD00002936,1,boleto,1,912.16
ORD00002937,1,credit_card,8,1787.88
ORD00002938,1,credit_card,4,1191.44
ORD00002939,1,credit_card,1,1106.31
ORD00002940,1,credit_card,2,952.13
ORD00002941,1,credit_card,3,989.88
ORD00002942,1,credit_card,6,1096.19
ORD00002943,1,credit_card,2,851.03
ORD00002944,1,voucher,1,938.7
ORD00002945,1,credit_card,1,1085.03
ORD00002946,1,boleto,1,714.08
ORD00002947,1,boleto,1,1719.62
ORD00002948,1,boleto,1,1227.16
ORD00002949,1,credit_card,2,546.35
ORD00002950,1,credit_card,2,924.41
ORD00002951,1,credit_card,10,1144.11
ORD00002952,1,voucher,1,732.09
ORD00002953,1,boleto,1,95.43
ORD00002954,1,credit_card,2,184.43
ORD00002955,1,credit_card,4,276.66
ORD00002956,1,credit_card,8,1196.01
ORD00002957,1,credit_card,1,965.23
ORD00002958,1,boleto,1,1235.98
ORD00002959,1,boleto,1,1057.81
ORD00002960,1,credit_card,2,968.93
ORD00002961,1,credit_card,3,983.45
ORD00002962,1,credit_card,1,994.76
ORD00002963,1,credit_card,5,1397.0
ORD00002964,1,boleto,1,1243.68
ORD00002965,1,boleto,1,905.37
ORD00002966,1,credit_card,2,987.28
ORD00002967,1,credit_card,1,1323.27
ORD00002968,1,credit_card,1,937.91
ORD00002969,1,boleto,1,608.44
ORD00002970,1,credit_card,8,388.55
ORD00002971,1,credit_card,2,1119.27
ORD00002972,1,credit_card,1,304.7
ORD00002973,1,boleto,1,211.35
ORD00002974,1,credit_card,3,763.31
ORD00002975,1,credit_card,2,591.5
ORD00002976,1,credit_card,1,476.92
ORD00002977,1,credit_card,5,874.6
ORD00002978,1,boleto,1,2262.09
ORD00002979,1,credit_card,1,104.65
ORD00002980,1,credit_card,4,297.71
ORD00002981,1,credit_card,1,1953.22
ORD00002982,1,credit_card,1,384.94
ORD00002983,1,boleto,1,728.78
ORD00002984,1,credit_card,4,667.54
ORD00002985,1,boleto,1,737.12
ORD00002986,1,credit_card,4,1149.35
ORD00002987,1,credit_card,8,1174.36
ORD00002988,1,credit_card,2,104.37
ORD00002989,1,credit_card,1,522.41
ORD00002990,1,credit_card,3,1842.53
ORD00002991,1,credit_card,3,257.99
ORD00002992,1,credit_card,4,249.97
ORD00002993,1,boleto,1,1223.19
ORD00002994,1,credit_card,4,2300.38
ORD00002995,1,credit_card,2,1048.74
ORD00002996,1,boleto,1,395.77
ORD00002997,1,boleto,1,126.9
ORD00002998,1,credit_card,6,1088.36
ORD00002999,1,boleto,1,328.1
ORD00003000,1,credit_card,1,154.08
ORD00003001,1,debit_card,1,1538.67
ORD00003002,1,credit_card,5,1105.99
ORD00003003,1,voucher,1,1327.15
ORD00003004,1,credit_card,1,648.05
ORD00003005,1,credit_card,2,1805.39
ORD00003006,1,credit_card,1,1078.27
ORD00003007,1,credit_card,6,2604.3
ORD00003008,1,credit_card,1,3763.37
ORD00003009,1,credit_card,1,50.05
ORD00003010,1,credit_card,10,1850.39
ORD00003011,1,credit_card,1,1099.59
ORD00003012,1,credit_card,8,1333.63
ORD00003013,1,credit_card,10,927.7
ORD00003014,1,credit_card,3,109.16
ORD00003015,1,credit_card,1,1089.18
ORD00003016,1,credit_card,1,2162.95
ORD00003017,1,credit_card,5,994.08
ORD00003018,1,boleto,1,278.43
ORD00003019,1,credit_card,3,116.09
ORD00003020,1,credit_card,1,1988.0
ORD00003021,1,credit_card,3,640.36
ORD00003022,1,credit_card,3,266.97
ORD00003023,1,credit_card,2,409.7
ORD00003024,1,voucher,1,316.4
ORD00003025,1,boleto,1,528.05
ORD00003026,1,credit_card,5,185.68
ORD00003027,1,credit_card,2,633.32
ORD00003028,1,credit_card,8,639.54
ORD00003029,1,credit_card,1,374.85
ORD00003030,1,boleto,1,71.9
ORD00003031,1,boleto,1,410.47
ORD00003032,1,credit_card,2,377.93
ORD00003033,1,credit_card,2,224.09
ORD00003034,1,credit_card,4,862.84
ORD00003035,1,credit_card,4,852.01
ORD00003036,1,boleto,1,972.62
ORD00003037,1,credit_card,10,323.11
ORD00003038,1,credit_card,10,65.65
ORD00003039,1,boleto,1,413.05
ORD00003040,1,credit_card,6,1129.22
ORD00003041,1,credit_card,1,551.88
ORD00003042,1,credit_card,1,517.98
ORD00003043,1,credit_card,2,109.71
ORD00003044,1,credit_card,5,895.32
ORD00003045,1,credit_card,1,1315.58
ORD00003046,1,boleto,1,682.26
ORD00003047,1,credit_card,2,557.51
ORD00003048,1,credit_card,2,985.04
ORD00003049,1,boleto,1,196.21
ORD00003050,1,credit_card,4,967.76
ORD00003051,1,boleto,1,1363.69
ORD00003052,1,credit_card,1,1605.57
ORD00003053,1,credit_card,2,329.95
ORD00003054,1,credit_card,2,90.48
ORD00003055,1,credit_card,1,1513.01
ORD00003056,1,voucher,1,1700.35
ORD00003057,1,credit_card,1,426.66
ORD00003058,1,credit_card,1,1975.85
ORD00003059,1,credit_card,12,647.12
ORD00003060,1,credit_card,2,490.75
ORD00003061,1,boleto,1,943.61
ORD00003062,1,boleto,1,1028.1
ORD00003063,1,credit_card,2,1344.26
ORD00003064,1,credit_card,1,210.52
ORD00003065,1,credit_card,8,36.31
ORD00003066,1,credit_card,1,895.72
ORD00003067,1,credit_card,8,350.87
ORD00003068,1,credit_card,5,2449.31
ORD00003069,1,boleto,1,75.21
ORD00003070,1,credit_card,8,1292.05
ORD00003071,1,credit_card,1,431.24
ORD00003072,1,credit_card,1,1102.29
ORD00003073,1,boleto,1,447.01
ORD00003074,1,credit_card,1,1394.45
ORD00003075,1,credit_card,1,1367.79
ORD00003076,1,credit_card,1,863.7
ORD00003077,1,credit_card,1,373.24
ORD00003078,1,credit_card,4,2043.58
ORD00003079,1,debit_card,1,156.44
ORD00003080,1,boleto,1,3087.67
ORD00003081,1,credit_card,1,1954.83
ORD00003082,1,boleto,1,886.73
ORD00003083,1,credit_card,3,561.76
ORD00003084,1,boleto,1,2022.9
ORD00003085,1,credit_card,2,726.49
ORD00003086,1,credit_card,2,542.66
ORD00003087,1,credit_card,3,2173.37
ORD00003088,1,credit_card,1,1109.49
ORD00003089,1,credit_card,2,1206.84
ORD00003090,1,credit_card,3,601.03
ORD00003091,1,credit_card,2,824.14
ORD00003092,1,credit_card,8,729.03
ORD00003093,1,credit_card,3,809.07
ORD00003094,1,credit_card,12,899.11
ORD00003095,1,credit_card,4,1201.33
ORD00003096,1,credit_card,3,217.0
ORD00003097,1,credit_card,1,312.14
ORD00003098,1,credit_card,8,178.34
ORD00003099,1,credit_card,8,152.59
ORD00003100,1,credit_card,4,1099.07
ORD00003101,1,boleto,1,1003.06
ORD00003102,1,boleto,1,481.45
ORD00003103,1,credit_card,3,540.45
ORD00003104,1,credit_card,3,1113.59
ORD00003105,1,credit_card,5,1000.76
ORD00003106,1,boleto,1,727.35
ORD00003107,1,credit_card,4,1156.26
ORD00003108,1,credit_card,2,354.99
ORD00003109,1,credit_card,12,960.82
ORD00003110,1,boleto,1,920.12
ORD00003111,1,credit_card,2,108.2
ORD00003112,1,credit_card,2,493.83
ORD00003113,1,credit_card,3,69.59
ORD00003114,1,boleto,1,150.05
ORD00003115,1,credit_card,6,81.29
ORD00003116,1,voucher,1,117.13
ORD00003117,1,boleto,1,306.97
ORD00003118,1,credit_card,6,791.5
ORD00003119,1,credit_card,2,1704.35
ORD00003120,1,credit_card,3,810.2
ORD00003121,1,debit_card,1,812.74
ORD00003122,1,voucher,1,553.97
ORD00003123,1,credit_card,10,274.72
ORD00003124,1,credit_card,8,630.12
ORD00003125,1,credit_card,1,726.11
ORD00003126,1,credit_card,3,817.37
ORD00003127,1,boleto,1,1896.6
ORD00003128,1,credit_card,2,129.51
ORD00003129,1,boleto,1,1766.25
ORD00003130,1,credit_card,1,491.01
ORD00003131,1,credit_card,10,1169.01
ORD00003132,1,credit_card,3,864.73
ORD00003133,1,credit_card,1,260.18
ORD00003134,1,credit_card,12,1040.04
ORD00003135,1,credit_card,5,1161.67
ORD00003136,1,credit_card,5,2672.8
ORD00003137,1,credit_card,4,2037.73
ORD00003138,1,credit_card,8,545.46
ORD00003139,1,voucher,1,899.48
ORD00003140,1,credit_card,10,357.76
ORD00003141,1,credit_card,1,321.7
ORD00003142,1,credit_card,4,709.82
ORD00003143,1,credit_card,5,1246.75
ORD00003144,1,credit_card,2,1040.8
ORD00003145,1,voucher,1,409.55
ORD00003146,1,credit_card,12,1955.23
ORD00003147,1,credit_card,3,3854.51
ORD00003148,1,boleto,1,995.54
ORD00003149,1,credit_card,2,961.31
ORD00003150,1,boleto,1,859.0
ORD00003151,1,boleto,1,268.73
ORD00003152,1,credit_card,3,878.99
ORD00003153,1,credit_card,5,1013.28
ORD00003154,1,credit_card,1,468.88
ORD00003155,1,credit_card,1,966.75
ORD00003156,1,credit_card,3,846.93
ORD00003157,1,credit_card,8,169.21
ORD00003158,1,boleto,1,788.88
ORD00003159,1,credit_card,1,732.19
ORD00003160,1,credit_card,1,1901.69
ORD00003161,1,credit_card,4,3093.82
ORD00003162,1,credit_card,1,399.8
ORD00003163,1,credit_card,1,506.44
ORD00003164,1,boleto,1,1054.24
ORD00003165,1,credit_card,1,1099.8
ORD00003166,1,boleto,1,645.6
ORD00003167,1,credit_card,2,2116.57
ORD00003168,1,voucher,1,1592.74
ORD00003169,1,credit_card,5,1420.9
ORD00003170,1,credit_card,6,83.09
ORD00003171,1,credit_card,1,1453.0
ORD00003172,1,boleto,1,2098.08
ORD00003173,1,credit_card,2,178.79
ORD00003174,1,credit_card,12,1020.64
ORD00003175,1,credit_card,3,200.24
ORD00003176,1,credit_card,3,75.51
ORD00003177,1,credit_card,5,1423.23
ORD00003178,1,credit_card,5,3410.15
ORD00003179,1,credit_card,10,832.54
ORD00003180,1,credit_card,8,698.0
ORD00003181,1,credit_card,1,1189.9
ORD00003182,1,voucher,1,1097.59
ORD00003183,1,credit_card,2,464.2
ORD00003184,1,credit_card,4,200.4
ORD00003185,1,debit_card,1,1737.93
ORD00003186,1,credit_card,1,251.03
ORD00003187,1,credit_card,12,786.8
ORD00003188,1,boleto,1,1783.5
ORD00003189,1,credit_card,1,2892.31
ORD00003190,1,credit_card,3,229.87
ORD00003191,1,credit_card,1,2126.38
ORD00003192,1,credit_card,2,2222.34
ORD00003193,1,credit_card,6,1155.64
ORD00003194,1,credit_card,2,883.76
ORD00003195,1,credit_card,4,1820.59
ORD00003196,1,credit_card,6,820.42
ORD00003197,1,voucher,1,1173.72
ORD00003198,1,debit_card,1,421.53
ORD00003199,1,boleto,1,125.71
ORD00003200,1,debit_card,1,1194.16
ORD00003201,1,credit_card,4,245.29
ORD00003202,1,boleto,1,517.62
ORD00003203,1,credit_card,3,1417.12
ORD00003204,1,boleto,1,464.26
ORD00003205,1,credit_card,5,767.07
ORD00003206,1,boleto,1,314.7
ORD00003207,1,credit_card,3,198.02
ORD00003208,1,credit_card,2,1379.8
ORD00003209,1,boleto,1,218.17
ORD00003210,1,boleto,1,271.17
ORD00003211,1,credit_card,2,868.38
ORD00003212,1,credit_card,1,48.19
ORD00003213,1,credit_card,10,1373.22
ORD00003214,1,credit_card,2,721.72
ORD00003215,1,credit_card,12,711.14
ORD00003216,1,boleto,1,1502.91
ORD00003217,1,credit_card,8,757.18
ORD00003218,1,voucher,1,374.69
ORD00003219,1,credit_card,3,507.24
ORD00003220,1,credit_card,5,1131.36
ORD00003221,1,credit_card,2,898.8
ORD00003222,1,credit_card,1,966.83
ORD00003223,1,credit_card,5,1200.97
ORD00003224,1,boleto,1,504.95
ORD00003225,1,credit_card,3,882.6
ORD00003226,1,credit_card,5,733.64
ORD00003227,1,credit_card,4,1043.7
ORD00003228,1,credit_card,8,835.85
ORD00003229,1,credit_card,10,504.99
ORD00003230,1,boleto,1,1085.97
ORD00003231,1,credit_card,6,373.53
ORD00003232,1,credit_card,2,1176.6
ORD00003233,1,credit_card,6,722.8
ORD00003234,1,boleto,1,1429.62
ORD00003235,1,credit_card,6,216.22
ORD00003236,1,voucher,1,621.52
ORD00003237,1,credit_card,2,1235.38
ORD00003238,1,boleto,1,599.89
ORD00003239,1,boleto,1,396.22
ORD00003240,1,boleto,1,1280.81
ORD00003241,1,credit_card,3,392.29
ORD00003242,1,boleto,1,111.99
ORD00003243,1,credit_card,5,491.06
ORD00003244,1,credit_card,2,258.71
ORD00003245,1,credit_card,4,1083.59
ORD00003246,1,boleto,1,1020.04
ORD00003247,1,debit_card,1,731.45
ORD00003248,1,credit_card,1,2952.36
ORD00003249,1,credit_card,1,206.53
ORD00003250,1,credit_card,6,1320.81
ORD00003251,1,credit_card,1,1264.22
ORD00003252,1,credit_card,8,698.82
ORD00003253,1,credit_card,2,2200.75
ORD00003254,1,boleto,1,792.35
ORD00003255,1,credit_card,2,872.63
ORD00003256,1,boleto,1,910.75
ORD00003257,1,boleto,1,1016.09
ORD00003258,1,credit_card,3,828.1
ORD00003259,1,boleto,1,2279.05
ORD00003260,1,credit_card,1,1173.96
ORD00003261,1,credit_card,2,177.62
ORD00003262,1,credit_card,3,787.35
ORD00003263,1,boleto,1,751.94
ORD00003264,1,debit_card,1,392.24
ORD00003265,1,credit_card,2,1370.64
ORD00003266,1,credit_card,8,739.16
ORD00003267,1,credit_card,10,1031.93
ORD00003268,1,credit_card,2,495.77
ORD00003269,1,credit_card,8,2322.53
ORD00003270,1,credit_card,8,576.81
ORD00003271,1,boleto,1,834.09
ORD00003272,1,credit_card,5,178.31
ORD00003273,1,credit_card,1,855.72
ORD00003274,1,credit_card,12,120.0
ORD00003275,1,boleto,1,1064.64
ORD00003276,1,credit_card,8,916.51
ORD00003277,1,credit_card,8,408.63
ORD00003278,1,credit_card,3,1231.33
ORD00003279,1,boleto,1,1215.22
ORD00003280,1,credit_card,2,502.07
ORD00003281,1,credit_card,6,1687.83
ORD00003282,1,credit_card,1,540.17
ORD00003283,1,credit_card,3,1634.07
ORD00003284,1,credit_card,1,232.35
ORD00003285,1,credit_card,12,742.79
ORD00003286,1,credit_card,2,229.95
ORD00003287,1,credit_card,1,976.81
ORD00003288,1,credit_card,1,800.06
ORD00003289,1,boleto,1,370.97
ORD00003290,1,credit_card,1,1093.54
ORD00003291,1,boleto,1,1116.83
ORD00003292,1,credit_card,1,350.77
ORD00003293,1,credit_card,6,908.64
ORD00003294,1,credit_card,12,1012.76
ORD00003295,1,credit_card,1,1276.86
ORD00003296,1,credit_card,10,789.03
ORD00003297,1,credit_card,4,1156.64
ORD00003298,1,credit_card,2,785.96
ORD00003299,1,credit_card,1,862.5
ORD00003300,1,boleto,1,2509.29
ORD00003301,1,credit_card,5,1031.22
ORD00003302,1,credit_card,4,133.12
ORD00003303,1,credit_card,2,818.57
ORD00003304,1,credit_card,4,699.42
ORD00003305,1,boleto,1,1076.8
ORD00003306,1,credit_card,2,442.18
ORD00003307,1,credit_card,1,1567.88
ORD00003308,1,boleto,1,494.45
ORD00003309,1,credit_card,6,678.45
ORD00003310,1,credit_card,3,227.23
ORD00003311,1,boleto,1,471.28
ORD00003312,1,credit_card,1,260.84
ORD00003313,1,credit_card,10,1073.87
ORD00003314,1,credit_card,1,919.01
ORD00003315,1,boleto,1,291.46
ORD00003316,1,credit_card,4,1103.8
ORD00003317,1,credit_card,1,62.92
ORD00003318,1,credit_card,3,660.04
ORD00003319,1,credit_card,1,735.42
ORD00003320,1,credit_card,2,889.26
ORD00003321,1,credit_card,2,573.97
ORD00003322,1,credit_card,3,794.38
ORD00003323,1,credit_card,3,398.83
ORD00003324,1,credit_card,3,1125.28
ORD00003325,1,credit_card,1,1201.28
ORD00003326,1,boleto,1,1009.42
ORD00003327,1,credit_card,10,248.77
ORD00003328,1,credit_card,1,157.91
ORD00003329,1,credit_card,6,1374.72
ORD00003330,1,credit_card,2,462.94
ORD00003331,1,credit_card,2,943.79
ORD00003332,1,credit_card,1,863.16
ORD00003333,1,credit_card,8,452.27
ORD00003334,1,credit_card,5,281.5
ORD00003335,1,boleto,1,249.85
ORD00003336,1,credit_card,8,791.52
ORD00003337,1,credit_card,3,316.14
ORD00003338,1,credit_card,1,429.93
ORD00003339,1,credit_card,6,640.22
ORD00003340,1,boleto,1,1856.83
ORD00003341,1,voucher,1,413.79
ORD00003342,1,credit_card,1,645.9
ORD00003343,1,credit_card,2,1623.08
ORD00003344,1,credit_card,4,882.51
ORD00003345,1,voucher,1,363.3
ORD00003346,1,credit_card,3,995.49
ORD00003347,1,credit_card,4,426.31
ORD00003348,1,credit_card,2,997.74
ORD00003349,1,credit_card,6,851.59
ORD00003350,1,credit_card,6,253.3
ORD00003351,1,credit_card,1,2224.72
ORD00003352,1,credit_card,1,1047.55
ORD00003353,1,credit_card,12,542.34
ORD00003354,1,credit_card,1,537.72
ORD00003355,1,credit_card,2,650.44
ORD00003356,1,boleto,1,79.27
ORD00003357,1,credit_card,2,1152.16
ORD00003358,1,credit_card,1,730.63
ORD00003359,1,credit_card,3,957.12
ORD00003360,1,credit_card,10,617.24
ORD00003361,1,credit_card,4,205.97
ORD00003362,1,credit_card,1,310.92
ORD00003363,1,credit_card,8,332.95
ORD00003364,1,credit_card,4,373.2
ORD00003365,1,credit_card,2,470.53
ORD00003366,1,credit_card,10,965.98
ORD00003367,1,credit_card,1,951.88
ORD00003368,1,credit_card,3,572.05
ORD00003369,1,credit_card,4,1153.96
ORD00003370,1,credit_card,3,1064.65
ORD00003371,1,boleto,1,682.75
ORD00003372,1,credit_card,12,510.14
ORD00003373,1,credit_card,1,1088.97
ORD00003374,1,voucher,1,931.95
ORD00003375,1,credit_card,2,142.9
ORD00003376,1,boleto,1,1127.41
ORD00003377,1,credit_card,1,1741.64
ORD00003378,1,credit_card,1,1054.57
ORD00003379,1,credit_card,10,897.45
ORD00003380,1,boleto,1,693.26
ORD00003381,1,credit_card,2,488.64
ORD00003382,1,credit_card,1,271.48
ORD00003383,1,credit_card,6,637.34
ORD00003384,1,credit_card,1,157.09
ORD00003385,1,boleto,1,441.23
ORD00003386,1,credit_card,1,728.3
ORD00003387,1,credit_card,2,425.6
ORD00003388,1,credit_card,1,1290.29
ORD00003389,1,credit_card,4,241.4
ORD00003390,1,boleto,1,557.96
ORD00003391,1,credit_card,3,140.81
ORD00003392,1,credit_card,6,945.29
ORD00003393,1,voucher,1,2317.29
ORD00003394,1,credit_card,1,1214.99
ORD00003395,1,boleto,1,570.67
ORD00003396,1,boleto,1,1745.27
ORD00003397,1,credit_card,1,646.14
ORD00003398,1,boleto,1,612.12
ORD00003399,1,credit_card,5,328.73
ORD00003400,1,boleto,1,557.82
ORD00003401,1,credit_card,1,1286.12
ORD00003402,1,boleto,1,692.48
ORD00003403,1,credit_card,1,993.11
ORD00003404,1,boleto,1,1089.18
ORD00003405,1,boleto,1,231.39
ORD00003406,1,credit_card,8,3033.19
ORD00003407,1,credit_card,6,968.35
ORD00003408,1,boleto,1,1159.05
ORD00003409,1,credit_card,1,1182.3
ORD00003410,1,credit_card,6,675.79
ORD00003411,1,credit_card,1,524.4
ORD00003412,1,credit_card,8,1356.68
ORD00003413,1,credit_card,2,598.19
ORD00003414,1,credit_card,6,502.64
ORD00003415,1,credit_card,4,3497.24
ORD00003416,1,credit_card,4,1856.5
ORD00003417,1,credit_card,1,840.32
ORD00003418,1,credit_card,1,826.36
ORD00003419,1,credit_card,10,2637.88
ORD00003420,1,credit_card,4,800.45
ORD00003421,1,credit_card,1,704.6
ORD00003422,1,voucher,1,2479.3
ORD00003423,1,credit_card,1,1057.86
ORD00003424,1,credit_card,8,1180.32
ORD00003425,1,credit_card,8,776.86
ORD00003426,1,credit_card,5,748.83
ORD00003427,1,credit_card,1,1047.41
ORD00003428,1,voucher,1,419.96
ORD00003429,1,credit_card,2,551.37
ORD00003430,1,credit_card,1,877.89
ORD00003431,1,debit_card,1,195.13
ORD00003432,1,credit_card,1,74.06
ORD00003433,1,voucher,1,1214.89
ORD00003434,1,boleto,1,171.77
ORD00003435,1,voucher,1,1227.67
ORD00003436,1,boleto,1,1364.68
ORD00003437,1,credit_card,10,484.46
ORD00003438,1,credit_card,1,137.38
ORD00003439,1,credit_card,1,114.29
ORD00003440,1,voucher,1,830.96
ORD00003441,1,credit_card,10,170.78
ORD00003442,1,credit_card,10,204.19
ORD00003443,1,boleto,1,1217.48
ORD00003444,1,credit_card,10,1016.98
ORD00003445,1,credit_card,2,438.23
ORD00003446,1,boleto,1,1932.47
ORD00003447,1,credit_card,6,775.7
ORD00003448,1,credit_card,12,650.17
ORD00003449,1,credit_card,1,782.58
ORD00003450,1,credit_card,3,444.91
ORD00003451,1,credit_card,8,802.76
ORD00003452,1,credit_card,5,733.0
ORD00003453,1,credit_card,3,779.75
ORD00003454,1,credit_card,6,949.2
ORD00003455,1,credit_card,1,2394.49
ORD00003456,1,credit_card,6,569.96
ORD00003457,1,credit_card,5,1181.44
ORD00003458,1,credit_card,10,811.25
ORD00003459,1,credit_card,3,634.49
ORD00003460,1,credit_card,1,897.79
ORD00003461,1,boleto,1,670.3
ORD00003462,1,boleto,1,84.65
ORD00003463,1,credit_card,1,420.46
ORD00003464,1,credit_card,3,417.07
ORD00003465,1,credit_card,1,2524.55
ORD00003466,1,boleto,1,813.32
ORD00003467,1,credit_card,10,1016.48
ORD00003468,1,boleto,1,281.98
ORD00003469,1,credit_card,1,823.62
ORD00003470,1,credit_card,2,2308.88
ORD00003471,1,credit_card,5,347.18
ORD00003472,1,credit_card,3,221.08
ORD00003473,1,credit_card,10,1975.17
ORD00003474,1,credit_card,5,232.91
ORD00003475,1,credit_card,6,1577.24
ORD00003476,1,credit_card,1,424.72
ORD00003477,1,credit_card,5,975.59
