review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV00001293,ORD00001294,4,,Ótima qualidade,2017-04-30 14:24:00,2017-05-08 14:24:00
REV00001294,ORD00001295,5,,"Perfeito, gostei muito",2017-05-01 16:16:00,2017-05-08 16:16:00
REV00001295,ORD00001296,1,,Demorou muito,2017-05-05 17:08:00,2017-05-06 17:08:00
REV00001296,ORD00001297,3,,Poderia ser melhor,2017-04-25 17:37:00,2017-04-29 17:37:00
REV00001297,ORD00001298,5,,Produto excelente!,2017-04-17 18:00:00,2017-05-01 18:00:00
REV00001298,ORD00001299,5,,,2017-04-16 22:38:00,2017-05-06 22:38:00
REV00001299,ORD00001300,5,,Produto excelente!,2017-05-06 02:00:00,2017-04-26 02:00:00
REV00001300,ORD00001301,4,,Ótima qualidade,2017-05-01 07:54:00,2017-04-18 07:54:00
REV00001301,ORD00001302,5,,"Muito bom, recomendo!",2017-05-01 08:11:00,2017-05-09 08:11:00
REV00001302,ORD00001303,3,,Normal,2017-04-26 08:49:00,2017-05-12 08:49:00
REV00001303,ORD00001304,5,,Chegou antes do prazo,2017-04-22 10:57:00,2017-04-24 10:57:00
REV00001304,ORD00001305,5,,Produto excelente!,2017-05-05 11:55:00,2017-04-29 11:55:00
REV00001305,ORD00001306,4,,Produto excelente!,2017-04-16 20:02:00,2017-04-26 20:02:00
REV00001306,ORD00001307,5,,,2017-04-15 21:47:00,2017-04-21 21:47:00
REV00001307,ORD00001308,5,,Produto excelente!,2017-04-25 00:20:00,2017-04-28 00:20:00
REV00001308,ORD00001309,5,,Chegou antes do prazo,2017-04-30 01:04:00,2017-05-08 01:04:00
REV00001309,ORD00001310,4,,,2017-05-02 01:04:00,2017-05-12 01:04:00
REV00001310,ORD00001311,5,,,2017-04-28 06:01:00,2017-04-24 06:01:00
REV00001311,ORD00001312,5,,Ótima qualidade,2017-04-20 06:02:00,2017-05-05 06:02:00
REV00001312,ORD00001313,5,,Ótima qualidade,2017-04-18 07:07:00,2017-05-01 07:07:00
REV00001313,ORD00001314,5,,Chegou antes do prazo,2017-04-27 09:50:00,2017-05-07 09:50:00
REV00001314,ORD00001315,5,,Chegou antes do prazo,2017-05-05 12:08:00,2017-04-23 12:08:00
REV00001315,ORD00001316,5,,Chegou antes do prazo,2017-04-25 12:30:00,2017-04-26 12:30:00
REV00001316,ORD00001317,5,,Ótima qualidade,2017-05-01 15:15:00,2017-04-21 15:15:00
REV00001317,ORD00001318,5,,,2017-04-22 15:31:00,2017-04-27 15:31:00
REV00001318,ORD00001319,5,,,2017-05-02 15:53:00,2017-04-26 15:53:00
REV00001319,ORD00001320,5,,"Muito bom, recomendo!",2017-04-23 16:56:00,2017-05-05 16:56:00
REV00001320,ORD00001321,1,,,2017-05-08 19:33:00,2017-04-21 19:33:00
REV00001321,ORD00001322,5,,Ótima qualidade,2017-05-04 21:54:00,2017-05-03 21:54:00
REV00001322,ORD00001323,5,,Ótima qualidade,2017-05-08 01:16:00,2017-05-03 01:16:00
REV00001323,ORD00001324,4,,"Muito bom, recomendo!",2017-04-30 07:19:00,2017-05-06 07:19:00
REV00001324,ORD00001325,5,,"Perfeito, gostei muito",2017-04-26 07:29:00,2017-04-22 07:29:00
REV00001325,ORD00001326,5,,"Perfeito, gostei muito",2017-05-02 07:52:00,2017-04-20 07:52:00
REV00001326,ORD00001327,5,,,2017-04-18 10:26:00,2017-04-25 10:26:00
REV00001327,ORD00001328,5,,"Muito bom, recomendo!",2017-04-28 13:20:00,2017-05-07 13:20:00
REV00001328,ORD00001329,5,,"Perfeito, gostei muito",2017-04-21 20:36:00,2017-05-09 20:36:00
REV00001329,ORD00001330,5,,"Perfeito, gostei muito",2017-04-25 21:00:00,2017-04-23 21:00:00
REV00001330,ORD00001331,4,,Chegou antes do prazo,2017-05-01 21:19:00,2017-04-21 21:19:00
REV00001331,ORD00001332,5,,"Perfeito, gostei muito",2017-04-30 01:00:00,2017-04-23 01:00:00
REV00001332,ORD00001333,5,,,2017-04-23 01:41:00,2017-05-08 01:41:00
REV00001333,ORD00001334,5,,Chegou antes do prazo,2017-05-06 03:02:00,2017-05-06 03:02:00
REV00001334,ORD00001335,5,,,2017-05-01 04:14:00,2017-05-16 04:14:00
REV00001335,ORD00001336,5,,Ótima qualidade,2017-04-27 04:50:00,2017-05-06 04:50:00
REV00001336,ORD00001337,3,,Entrega ok,2017-04-29 06:34:00,2017-04-21 06:34:00
REV00001337,ORD00001338,3,,Normal,2017-05-06 08:58:00,2017-04-26 08:58:00
REV00001338,ORD00001339,5,,,2017-05-08 10:23:00,2017-05-16 10:23:00
REV00001339,ORD00001340,1,,Demorou muito,2017-05-02 12:37:00,2017-05-11 12:37:00
REV00001340,ORD00001341,5,,,2017-04-30 13:44:00,2017-04-19 13:44:00
REV00001341,ORD00001342,3,,,2017-05-03 14:50:00,2017-04-25 14:50:00
REV00001342,ORD00001343,5,,,2017-04-27 16:31:00,2017-05-02 16:31:00
REV00001343,ORD00001344,3,,Entrega ok,2017-05-06 16:49:00,2017-05-08 16:49:00
REV00001344,ORD00001345,5,,Produto excelente!,2017-05-01 17:56:00,2017-04-21 17:56:00
REV00001345,ORD00001346,5,,Produto excelente!,2017-04-29 18:08:00,2017-05-05 18:08:00
REV00001346,ORD00001347,5,,,2017-04-24 18:43:00,2017-04-26 18:43:00
REV00001347,ORD00001348,5,,"Perfeito, gostei muito",2017-05-03 23:39:00,2017-04-27 23:39:00
REV00001348,ORD00001349,5,,,2017-04-21 02:51:00,2017-04-21 02:51:00
REV00001349,ORD00001350,5,,,2017-04-22 04:59:00,2017-05-06 04:59:00
REV00001350,ORD00001351,4,,"Perfeito, gostei muito",2017-05-12 08:50:00,2017-04-22 08:50:00
REV00001351,ORD00001352,5,,,2017-04-20 08:55:00,2017-05-12 08:55:00
REV00001352,ORD00001353,5,,,2017-05-07 10:32:00,2017-04-20 10:32:00
REV00001353,ORD00001354,5,,"Perfeito, gostei muito",2017-05-09 12:22:00,2017-05-07 12:22:00
REV00001354,ORD00001355,5,,,2017-05-12 15:18:00,2017-05-01 15:18:00
REV00001355,ORD00001356,5,,"Perfeito, gostei muito",2017-05-03 18:52:00,2017-04-20 18:52:00
REV00001356,ORD00001357,1,,,2017-05-01 22:51:00,2017-04-26 22:51:00
REV00001357,ORD00001358,4,,"Muito bom, recomendo!",2017-05-05 00:22:00,2017-05-15 00:22:00
REV00001358,ORD00001359,5,,,2017-05-04 01:30:00,2017-05-01 01:30:00
REV00001359,ORD00001360,5,,,2017-04-26 02:18:00,2017-05-09 02:18:00
REV00001360,ORD00001361,3,,Poderia ser melhor,2017-05-13 03:09:00,2017-05-06 03:09:00
REV00001361,ORD00001362,1,,,2017-04-28 03:21:00,2017-05-08 03:21:00
REV00001362,ORD00001363,4,,Chegou antes do prazo,2017-04-21 03:34:00,2017-05-12 03:34:00
REV00001363,ORD00001364,5,,Ótima qualidade,2017-04-26 05:48:00,2017-05-04 05:48:00
REV00001364,ORD00001365,2,,,2017-04-28 05:58:00,2017-04-21 05:58:00
REV00001365,ORD00001366,5,,Chegou antes do prazo,2017-04-24 11:07:00,2017-05-17 11:07:00
REV00001366,ORD00001367,4,,Chegou antes do prazo,2017-05-10 11:23:00,2017-05-17 11:23:00
REV00001367,ORD00001368,5,,,2017-05-07 12:39:00,2017-05-16 12:39:00
REV00001368,ORD00001369,1,,,2017-04-28 14:25:00,2017-04-23 14:25:00
REV00001369,ORD00001370,4,,"Perfeito, gostei muito",2017-04-30 15:08:00,2017-04-24 15:08:00
REV00001370,ORD00001371,5,,"Muito bom, recomendo!",2017-05-01 15:23:00,2017-04-28 15:23:00
REV00001371,ORD00001372,5,,,2017-05-07 15:35:00,2017-04-30 15:35:00
REV00001372,ORD00001373,5,,Chegou antes do prazo,2017-05-05 18:11:00,2017-04-30 18:11:00
REV00001373,ORD00001374,3,,Normal,2017-05-13 18:31:00,2017-05-08 18:31:00
REV00001374,ORD00001375,5,,Chegou antes do prazo,2017-04-22 21:10:00,2017-05-06 21:10:00
REV00001375,ORD00001376,4,,Ótima qualidade,2017-04-28 22:46:00,2017-04-24 22:46:00
REV00001376,ORD00001377,5,,,2017-05-07 22:50:00,2017-04-29 22:50:00
REV00001377,ORD00001378,3,,,2017-05-06 23:33:00,2017-05-16 23:33:00
REV00001378,ORD00001379,3,,Poderia ser melhor,2017-04-28 01:40:00,2017-05-09 01:40:00
REV00001379,ORD00001380,4,,,2017-05-07 05:45:00,2017-05-06 05:45:00
REV00001380,ORD00001381,5,,Chegou antes do prazo,2017-04-27 05:48:00,2017-04-27 05:48:00
REV00001381,ORD00001382,5,,,2017-04-22 07:46:00,2017-04-22 07:46:00
REV00001382,ORD00001383,5,,"Perfeito, gostei muito",2017-05-05 08:14:00,2017-05-09 08:14:00
REV00001383,ORD00001384,5,,,2017-05-12 08:52:00,2017-05-01 08:52:00
REV00001384,ORD00001385,1,,Decepcionante,2017-05-11 09:23:00,2017-05-16 09:23:00
REV00001385,ORD00001386,4,,Produto excelente!,2017-05-06 11:58:00,2017-05-06 11:58:00
REV00001386,ORD00001387,1,,,2017-05-09 12:32:00,2017-04-23 12:32:00
REV00001387,ORD00001388,3,,,2017-05-01 12:46:00,2017-04-23 12:46:00
REV00001388,ORD00001389,2,,Demorou muito,2017-05-06 13:11:00,2017-05-15 13:11:00
REV00001389,ORD00001390,3,,Poderia ser melhor,2017-04-22 15:50:00,2017-05-04 15:50:00
REV00001390,ORD00001391,5,,Chegou antes do prazo,2017-04-21 17:10:00,2017-05-02 17:10:00
REV00001391,ORD00001392,5,,Chegou antes do prazo,2017-04-30 20:55:00,2017-05-14 20:55:00
REV00001392,ORD00001393,5,,,2017-05-02 21:32:00,2017-04-28 21:32:00
REV00001393,ORD00001394,5,,Produto excelente!,2017-04-27 23:43:00,2017-04-28 23:43:00
REV00001394,ORD00001395,5,,"Muito bom, recomendo!",2017-05-08 00:27:00,2017-05-12 00:27:00
REV00001395,ORD00001396,5,,,2017-04-27 04:29:00,2017-05-12 04:29:00
REV00001396,ORD00001397,4,,Ótima qualidade,2017-05-15 04:59:00,2017-05-06 04:59:00
REV00001397,ORD00001398,5,,Chegou antes do prazo,2017-05-15 07:06:00,2017-05-13 07:06:00
REV00001398,ORD00001399,5,,,2017-05-01 11:11:00,2017-05-08 11:11:00
REV00001399,ORD00001400,5,,,2017-05-09 12:03:00,2017-05-02 12:03:00
REV00001400,ORD00001401,5,,Produto excelente!,2017-05-13 12:09:00,2017-05-10 12:09:00
REV00001401,ORD00001402,5,,,2017-05-13 13:58:00,2017-05-13 13:58:00
REV00001402,ORD00001403,5,,Ótima qualidade,2017-04-26 15:41:00,2017-05-15 15:41:00
REV00001403,ORD00001404,5,,,2017-05-13 16:10:00,2017-05-08 16:10:00
REV00001404,ORD00001405,4,,Produto excelente!,2017-05-03 19:16:00,2017-05-09 19:16:00
REV00001405,ORD00001406,5,,,2017-04-24 22:07:00,2017-05-13 22:07:00
REV00001406,ORD00001407,5,,,2017-04-28 00:14:00,2017-05-19 00:14:00
REV00001407,ORD00001408,5,,Produto excelente!,2017-04-23 04:44:00,2017-05-09 04:44:00
REV00001408,ORD00001409,5,,,2017-05-04 07:23:00,2017-05-08 07:23:00
REV00001409,ORD00001410,5,,Produto excelente!,2017-05-02 08:32:00,2017-05-06 08:32:00
REV00001410,ORD00001411,3,,Entrega ok,2017-04-26 10:04:00,2017-05-15 10:04:00
REV00001411,ORD00001412,5,,Produto excelente!,2017-05-10 10:30:00,2017-05-08 10:30:00
REV00001412,ORD00001413,5,,"Perfeito, gostei muito",2017-05-05 13:05:00,2017-05-21 13:05:00
REV00001413,ORD00001414,1,,Decepcionante,2017-05-16 15:42:00,2017-04-28 15:42:00
REV00001414,ORD00001415,5,,,2017-05-14 17:17:00,2017-05-04 17:17:00
REV00001415,ORD00001416,5,,,2017-04-24 18:53:00,2017-04-29 18:53:00
REV00001416,ORD00001417,4,,Ótima qualidade,2017-05-14 21:19:00,2017-05-03 21:19:00
REV00001417,ORD00001418,1,,Decepcionante,2017-04-26 22:46:00,2017-05-04 22:46:00
REV00001418,ORD00001419,5,,Chegou antes do prazo,2017-04-25 00:31:00,2017-05-20 00:31:00
REV00001419,ORD00001420,5,,Ótima qualidade,2017-05-17 02:11:00,2017-04-26 02:11:00
REV00001420,ORD00001421,4,,Ótima qualidade,2017-05-09 02:41:00,2017-05-04 02:41:00
REV00001421,ORD00001422,5,,Chegou antes do prazo,2017-05-03 02:42:00,2017-05-05 02:42:00
REV00001422,ORD00001423,5,,Produto excelente!,2017-05-08 05:13:00,2017-04-26 05:13:00
REV00001423,ORD00001424,1,,Péssima qualidade,2017-05-14 08:58:00,2017-05-15 08:58:00
REV00001424,ORD00001425,4,,"Perfeito, gostei muito",2017-04-30 09:49:00,2017-05-04 09:49:00
REV00001425,ORD00001426,4,,Chegou antes do prazo,2017-05-14 10:39:00,2017-05-07 10:39:00
REV00001426,ORD00001427,5,,"Muito bom, recomendo!",2017-05-08 12:00:00,2017-05-09 12:00:00
REV00001427,ORD00001428,5,,Chegou antes do prazo,2017-05-02 12:51:00,2017-05-06 12:51:00
REV00001428,ORD00001429,4,,Produto excelente!,2017-05-10 16:04:00,2017-05-02 16:04:00
REV00001429,ORD00001430,5,,,2017-05-08 20:51:00,2017-05-14 20:51:00
REV00001430,ORD00001431,5,,,2017-05-05 22:31:00,2017-04-28 22:31:00
REV00001431,ORD00001432,5,,"Muito bom, recomendo!",2017-05-17 07:14:00,2017-05-11 07:14:00
REV00001432,ORD00001433,4,,"Perfeito, gostei muito",2017-05-03 07:53:00,2017-05-12 07:53:00
REV00001433,ORD00001434,2,,Não veio conforme descrito,2017-05-18 08:30:00,2017-05-05 08:30:00
REV00001434,ORD00001435,5,,,2017-05-16 08:53:00,2017-04-30 08:53:00
REV00001435,ORD00001436,5,,Chegou antes do prazo,2017-05-06 09:15:00,2017-05-09 09:15:00
REV00001436,ORD00001437,5,,"Muito bom, recomendo!",2017-05-06 09:24:00,2017-05-09 09:24:00
REV00001437,ORD00001438,5,,"Perfeito, gostei muito",2017-04-29 10:13:00,2017-05-05 10:13:00
REV00001438,ORD00001439,3,,,2017-05-06 10:55:00,2017-05-01 10:55:00
REV00001439,ORD00001440,3,,Entrega ok,2017-05-17 19:28:00,2017-05-08 19:28:00
REV00001440,ORD00001441,5,,"Muito bom, recomendo!",2017-05-02 19:44:00,2017-05-22 19:44:00
REV00001441,ORD00001442,5,,"Muito bom, recomendo!",2017-05-01 20:22:00,2017-05-12 20:22:00
REV00001442,ORD00001443,5,,"Muito bom, recomendo!",2017-04-27 20:48:00,2017-04-29 20:48:00
REV00001443,ORD00001444,1,,,2017-05-06 21:16:00,2017-05-09 21:16:00
REV00001444,ORD00001445,5,,Produto excelente!,2017-05-06 00:11:00,2017-05-03 00:11:00
REV00001445,ORD00001446,5,,Chegou antes do prazo,2017-05-04 02:22:00,2017-05-11 02:22:00
REV00001446,ORD00001447,5,,,2017-05-03 02:53:00,2017-05-23 02:53:00
REV00001447,ORD00001448,5,,,2017-05-11 03:32:00,2017-05-03 03:32:00
REV00001448,ORD00001449,1,,,2017-04-30 04:20:00,2017-05-02 04:20:00
REV00001449,ORD00001450,5,,,2017-04-30 04:40:00,2017-05-04 04:40:00
REV00001450,ORD00001451,4,,Produto excelente!,2017-05-03 04:53:00,2017-05-07 04:53:00
REV00001451,ORD00001452,5,,,2017-05-06 07:40:00,2017-05-10 07:40:00
REV00001452,ORD00001453,5,,"Perfeito, gostei muito",2017-05-01 07:42:00,2017-05-10 07:42:00
REV00001453,ORD00001454,5,,"Muito bom, recomendo!",2017-04-30 13:01:00,2017-05-14 13:01:00
REV00001454,ORD00001455,3,,,2017-04-27 14:34:00,2017-05-11 14:34:00
REV00001455,ORD00001456,5,,,2017-05-10 14:51:00,2017-05-02 14:51:00
REV00001456,ORD00001457,5,,,2017-04-27 15:59:00,2017-04-27 15:59:00
REV00001457,ORD00001458,5,,Produto excelente!,2017-05-08 17:11:00,2017-05-22 17:11:00
REV00001458,ORD00001459,3,,"Ok, dentro do esperado",2017-05-17 17:22:00,2017-05-22 17:22:00
REV00001459,ORD00001460,5,,Produto excelente!,2017-05-19 17:47:00,2017-05-16 17:47:00
REV00001460,ORD00001461,4,,"Perfeito, gostei muito",2017-05-02 18:42:00,2017-05-12 18:42:00
REV00001461,ORD00001462,4,,,2017-04-30 19:13:00,2017-05-15 19:13:00
REV00001462,ORD00001463,5,,Produto excelente!,2017-04-30 19:18:00,2017-05-02 19:18:00
REV00001463,ORD00001464,4,,Chegou antes do prazo,2017-05-15 21:37:00,2017-05-02 21:37:00
REV00001464,ORD00001465,5,,Chegou antes do prazo,2017-05-08 22:11:00,2017-05-07 22:11:00
REV00001465,ORD00001466,5,,"Perfeito, gostei muito",2017-05-02 00:15:00,2017-05-11 00:15:00
REV00001466,ORD00001467,4,,"Perfeito, gostei muito",2017-05-16 00:22:00,2017-05-06 00:22:00
REV00001467,ORD00001468,5,,Produto excelente!,2017-05-04 00:54:00,2017-04-30 00:54:00
REV00001468,ORD00001469,1,,Decepcionante,2017-05-01 01:19:00,2017-05-18 01:19:00
REV00001469,ORD00001470,5,,,2017-05-16 02:13:00,2017-05-02 02:13:00
REV00001470,ORD00001471,3,,,2017-05-15 04:18:00,2017-05-22 04:18:00
REV00001471,ORD00001472,4,,Chegou antes do prazo,2017-05-20 04:47:00,2017-05-01 04:47:00
REV00001472,ORD00001473,4,,Chegou antes do prazo,2017-05-04 06:46:00,2017-04-30 06:46:00
REV00001473,ORD00001474,2,,Não veio conforme descrito,2017-05-15 07:41:00,2017-04-30 07:41:00
REV00001474,ORD00001475,4,,,2017-05-19 10:01:00,2017-05-07 10:01:00
REV00001475,ORD00001476,5,,,2017-05-06 10:20:00,2017-05-17 10:20:00
REV00001476,ORD00001477,5,,"Muito bom, recomendo!",2017-05-05 10:49:00,2017-05-01 10:49:00
REV00001477,ORD00001478,4,,Ótima qualidade,2017-05-15 11:27:00,2017-05-21 11:27:00
REV00001478,ORD00001479,4,,Ótima qualidade,2017-05-12 11:33:00,2017-05-11 11:33:00
REV00001479,ORD00001480,5,,,2017-05-05 14:26:00,2017-05-09 14:26:00
REV00001480,ORD00001481,5,,,2017-04-28 15:02:00,2017-05-19 15:02:00
REV00001481,ORD00001482,5,,Chegou antes do prazo,2017-05-11 17:07:00,2017-05-25 17:07:00
REV00001482,ORD00001483,5,,,2017-05-20 22:31:00,2017-05-03 22:31:00
REV00001483,ORD00001484,5,,Ótima qualidade,2017-05-13 23:07:00,2017-05-13 23:07:00
REV00001484,ORD00001485,2,,,2017-05-04 00:08:00,2017-05-18 00:08:00
REV00001485,ORD00001486,4,,Produto excelente!,2017-05-09 00:19:00,2017-05-17 00:19:00
REV00001486,ORD00001487,5,,,2017-05-18 09:36:00,2017-05-21 09:36:00
REV00001487,ORD00001488,1,,Péssima qualidade,2017-05-21 10:45:00,2017-05-03 10:45:00
REV00001488,ORD00001489,5,,Chegou antes do prazo,2017-05-10 12:49:00,2017-05-06 12:49:00
REV00001489,ORD00001490,5,,Ótima qualidade,2017-05-13 13:29:00,2017-05-03 13:29:00
REV00001490,ORD00001491,5,,"Muito bom, recomendo!",2017-05-02 19:24:00,2017-05-18 19:24:00
REV00001491,ORD00001492,2,,,2017-05-19 22:28:00,2017-05-25 22:28:00
REV00001492,ORD00001493,5,,,2017-05-14 23:02:00,2017-05-11 23:02:00
REV00001493,ORD00001494,4,,"Muito bom, recomendo!",2017-04-29 00:04:00,2017-05-20 00:04:00
REV00001494,ORD00001495,5,,"Perfeito, gostei muito",2017-05-10 03:04:00,2017-05-22 03:04:00
REV00001495,ORD00001496,4,,,2017-05-13 06:34:00,2017-05-04 06:34:00
REV00001496,ORD00001497,5,,"Perfeito, gostei muito",2017-04-30 07:13:00,2017-05-02 07:13:00
REV00001497,ORD00001498,5,,,2017-05-02 09:49:00,2017-05-06 09:49:00
REV00001498,ORD00001499,4,,Ótima qualidade,2017-05-08 11:15:00,2017-05-06 11:15:00
REV00001499,ORD00001500,3,,Entrega ok,2017-05-04 15:40:00,2017-05-23 15:40:00
REV00001500,ORD00001501,1,,Demorou muito,2017-04-29 16:19:00,2017-05-05 16:19:00
REV00001501,ORD00001502,5,,Produto excelente!,2017-04-29 21:03:00,2017-05-16 21:03:00
REV00001502,ORD00001503,5,,Ótima qualidade,2017-04-29 21:05:00,2017-05-09 21:05:00
REV00001503,ORD00001504,4,,,2017-05-17 00:48:00,2017-05-21 00:48:00
REV00001504,ORD00001505,1,,Não veio conforme descrito,2017-05-19 00:49:00,2017-05-23 00:49:00
REV00001505,ORD00001506,5,,Ótima qualidade,2017-05-06 01:52:00,2017-05-08 01:52:00
REV00001506,ORD00001507,1,,Decepcionante,2017-05-15 01:58:00,2017-05-09 01:58:00
REV00001507,ORD00001508,5,,"Perfeito, gostei muito",2017-05-03 05:01:00,2017-05-21 05:01:00
REV00001508,ORD00001509,5,,"Muito bom, recomendo!",2017-04-30 05:41:00,2017-05-25 05:41:00
REV00001509,ORD00001510,5,,Produto excelente!,2017-05-11 07:06:00,2017-05-17 07:06:00
REV00001510,ORD00001511,3,,,2017-05-04 15:06:00,2017-05-11 15:06:00
REV00001511,ORD00001512,2,,Não veio conforme descrito,2017-05-04 15:22:00,2017-05-25 15:22:00
REV00001512,ORD00001513,5,,"Perfeito, gostei muito",2017-05-07 18:02:00,2017-05-04 18:02:00
REV00001513,ORD00001514,4,,Chegou antes do prazo,2017-05-19 18:48:00,2017-05-24 18:48:00
REV00001514,ORD00001515,5,,,2017-05-15 19:39:00,2017-05-02 19:39:00
REV00001515,ORD00001516,5,,Produto excelente!,2017-05-10 22:15:00,2017-05-19 22:15:00
REV00001516,ORD00001517,4,,Ótima qualidade,2017-05-05 22:45:00,2017-05-17 22:45:00
REV00001517,ORD00001518,5,,Chegou antes do prazo,2017-05-15 01:06:00,2017-05-18 01:06:00
REV00001518,ORD00001519,3,,Produto razoável,2017-05-03 02:51:00,2017-05-02 02:51:00
REV00001519,ORD00001520,5,,Ótima qualidade,2017-05-16 03:22:00,2017-05-29 03:22:00
REV00001520,ORD00001521,5,,,2017-05-20 03:35:00,2017-05-26 03:35:00
REV00001521,ORD00001522,3,,Normal,2017-05-01 04:05:00,2017-05-25 04:05:00
REV00001522,ORD00001523,5,,Ótima qualidade,2017-05-21 04:34:00,2017-05-29 04:34:00
REV00001523,ORD00001524,5,,Ótima qualidade,2017-05-23 05:03:00,2017-05-20 05:03:00
REV00001524,ORD00001525,5,,Produto excelente!,2017-05-06 10:13:00,2017-05-26 10:13:00
REV00001525,ORD00001526,5,,Ótima qualidade,2017-05-12 10:59:00,2017-05-29 10:59:00
REV00001526,ORD00001527,5,,"Perfeito, gostei muito",2017-05-18 18:03:00,2017-05-06 18:03:00
REV00001527,ORD00001528,5,,"Muito bom, recomendo!",2017-05-20 18:30:00,2017-05-17 18:30:00
REV00001528,ORD00001529,4,,Produto excelente!,2017-05-14 19:30:00,2017-05-23 19:30:00
REV00001529,ORD00001530,5,,"Perfeito, gostei muito",2017-05-15 19:53:00,2017-05-16 19:53:00
REV00001530,ORD00001531,5,,"Perfeito, gostei muito",2017-05-14 21:24:00,2017-05-28 21:24:00
REV00001531,ORD00001532,5,,Chegou antes do prazo,2017-05-17 22:00:00,2017-05-14 22:00:00
REV00001532,ORD00001533,5,,"Perfeito, gostei muito",2017-05-20 22:03:00,2017-05-18 22:03:00
REV00001533,ORD00001534,4,,Produto excelente!,2017-05-18 01:34:00,2017-05-06 01:34:00
REV00001534,ORD00001535,5,,"Perfeito, gostei muito",2017-05-24 02:30:00,2017-05-27 02:30:00
REV00001535,ORD00001536,1,,Péssima qualidade,2017-05-21 10:39:00,2017-05-07 10:39:00
REV00001536,ORD00001537,5,,,2017-05-21 14:01:00,2017-05-25 14:01:00
REV00001537,ORD00001538,5,,,2017-05-20 15:07:00,2017-05-12 15:07:00
REV00001538,ORD00001539,4,,,2017-05-20 16:34:00,2017-05-25 16:34:00
REV00001539,ORD00001540,5,,"Perfeito, gostei muito",2017-05-08 18:41:00,2017-05-24 18:41:00
REV00001540,ORD00001541,3,,Poderia ser melhor,2017-05-16 23:10:00,2017-05-13 23:10:00
REV00001541,ORD00001542,4,,Ótima qualidade,2017-05-20 23:56:00,2017-05-22 23:56:00
REV00001542,ORD00001543,5,,"Muito bom, recomendo!",2017-05-24 09:46:00,2017-05-22 09:46:00
REV00001543,ORD00001544,5,,Ótima qualidade,2017-05-19 10:58:00,2017-05-11 10:58:00
REV00001544,ORD00001545,4,,Produto excelente!,2017-05-24 11:12:00,2017-05-27 11:12:00
REV00001545,ORD00001546,1,,Demorou muito,2017-05-14 11:27:00,2017-05-11 11:27:00
REV00001546,ORD00001547,3,,,2017-05-23 12:11:00,2017-05-16 12:11:00
REV00001547,ORD00001548,5,,,2017-05-04 15:10:00,2017-05-22 15:10:00
REV00001548,ORD00001549,1,,,2017-05-25 15:38:00,2017-05-25 15:38:00
REV00001549,ORD00001550,5,,Chegou antes do prazo,2017-05-24 17:10:00,2017-05-10 17:10:00
REV00001550,ORD00001551,5,,,2017-05-18 18:57:00,2017-05-10 18:57:00
REV00001551,ORD00001552,5,,"Perfeito, gostei muito",2017-05-24 19:25:00,2017-05-27 19:25:00
REV00001552,ORD00001553,5,,"Muito bom, recomendo!",2017-05-03 19:34:00,2017-05-24 19:34:00
REV00001553,ORD00001554,5,,Ótima qualidade,2017-05-16 20:42:00,2017-05-30 20:42:00
REV00001554,ORD00001555,4,,,2017-05-26 22:23:00,2017-05-06 22:23:00
REV00001555,ORD00001556,3,,Normal,2017-05-19 00:51:00,2017-05-20 00:51:00
REV00001556,ORD00001557,5,,Produto excelente!,2017-05-26 09:33:00,2017-05-15 09:33:00
REV00001557,ORD00001558,5,,Chegou antes do prazo,2017-05-22 10:31:00,2017-05-10 10:31:00
REV00001558,ORD00001559,5,,,2017-05-20 10:40:00,2017-05-15 10:40:00
REV00001559,ORD00001560,5,,Produto excelente!,2017-05-09 11:44:00,2017-05-20 11:44:00
REV00001560,ORD00001561,5,,"Muito bom, recomendo!",2017-05-10 12:30:00,2017-05-09 12:30:00
REV00001561,ORD00001562,3,,Poderia ser melhor,2017-05-07 12:49:00,2017-05-09 12:49:00
REV00001562,ORD00001563,3,,,2017-05-05 14:21:00,2017-05-12 14:21:00
REV00001563,ORD00001564,5,,,2017-05-18 14:44:00,2017-05-31 14:44:00
